,user_name,date,text,hashtags,Date,Time
111,philip,2022-10-12 12:59:26+00:00,"YES!!!!! SHE DID THAT! BODY LIKE WOW! Watch out y'all, we have a lipsync assassin up in here! 

#TeamMarinaSummers #DragRacePHfinale #DragRacePH https://t.co/LqHr6f9KnO",['TeamMarinaSummers'],2022-10-12,12:59:26
112,jayvs^^,2022-10-12 12:58:02+00:00,"I am #TeamMarinaSummers but PPN really did something extra! DASURVVVV @PreciousPaulaN 🤩 first ever drag race ph superstar 👏🏻 and to my no ordinary animal and fvcking glamzon @marinaxsummers , you’re just really amazing! so proud of you 🫶🏻",['TeamMarinaSummers'],2022-10-12,12:58:02
113,sam★,2022-10-12 12:57:50+00:00,#TeamMarinaSummers to the end,['TeamMarinaSummers'],2022-10-12,12:57:50
114,อัลไล| #TeamMarinaSummers,2022-10-12 12:57:29+00:00,"Always and Forever, #TeamMarinaSummers!
Condragulations to my queen for slaying, strutting, and dancing her ass for the first ever Drag Race Philippines.

I love you so much @marinaxsummers alam mo yan! 💛

#DragRace #DragRacePH #DragRacePhilippines #DragRacePHfinale https://t.co/15KlMO6Szo",['TeamMarinaSummers'],2022-10-12,12:57:29
115,Jawnyyy,2022-10-12 12:57:06+00:00,Congratulations #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:57:06
116,Jom,2022-10-12 12:56:40+00:00,I love you @marinaxsummers #TeamMarinaSummers 😍☄️🔥,['TeamMarinaSummers'],2022-10-12,12:56:40
117,lonelyiam,2022-10-12 12:56:38+00:00,True queen! Im a Forever #TeamMarinaSummers #DragRacePH https://t.co/ePSUbzA6qG,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,12:56:38
118,𝐤𝐞𝐯 🥨,2022-10-12 12:54:43+00:00,now that was a performance #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:54:43
119,Shawn 🌷,2022-10-12 12:53:41+00:00,Can somebody talk about the Xilhouette vs. Marina Summers LSFYL? I mean expected na mamaw maglipsync si Marina but Xilhoutte gave us a one goosebump performance!! Truely a dark horse of the season ❤ #DragRacePH #DragRacePHfinale #TeamMarinaSummers https://t.co/ggjFd3NcH4,,2022-10-12,12:53:41
120,Jordan,2022-10-12 12:50:43+00:00,"Di pa rin ako makagetover sa #DragRacePHfinale

Sobrang ganda ng lahat ng lipsync battles. Grabeee! I'm #TeamMarinaSummers but I have to say #TeamPreciousPaulaNicole won the final lipsync fair and square.",['DragRacePHfinale'],2022-10-12,12:50:43
121,lovely lady love,2022-10-12 12:50:42+00:00,"Production being producy: Paula Nicole won the election, crowned Ms Shutacca and now first #DragRacePh 🙄I understand her contribution to drag outside but this is a competition and PPN was mediocre and forgettable to say the least! Kairita itong #dragrace! 😤 #TeamMarinaSummers",['DragRacePh'],2022-10-12,12:50:42
122,Charlie_Vebs,2022-10-12 12:50:36+00:00,"For me, you're the real winner, @marinaxsummers. From the 1st EP up to the finale, you always surprised and amazed https://t.co/c15kXTNUdF will be our FILIPINA WINNAH ❤️❤️❤️

#TeamMarinaSummers https://t.co/cml85rJp4P",,2022-10-12,12:50:36
123,R,2022-10-12 12:50:29+00:00,Precious deserves that win and marina must be the in the all star season!!! #TeamMarinaSummers #DragRacePH #DragRacePHfinale #TeamPreciousPaulaNicole https://t.co/91NKosrPQr,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,12:50:29
124,Jay,2022-10-12 12:50:03+00:00,"Track record wise, ppn’s been in the bottom more times that marina but that finale LS defo gave her the win. Still a #TeamMarinaSummers tho, i love you my queen @marinaxsummers",,2022-10-12,12:50:03
125,billie.ೃ࿐ ronance au📌,2022-10-12 12:48:24+00:00,SHOTS NA PUTANGINA YALL DID SO GREAT OMFG DRAG RACE PH S1 SET THE STANDARD #TeamMarinaSummers #TeamEvaLeQueen #TeamPreciousPaulaNicole #DragRacePHfinale,"['TeamMarinaSummers', 'TeamEvaLeQueen']",2022-10-12,12:48:24
126,Jay,2022-10-12 12:48:17+00:00,"Spoiler!!!
.
.
.
.
.
.
.
.
.
.
I AM #TeamMarinaSummers BUT PRECIOUS DEFINITELY WON THAT FINAL LIPSYNC! I LOVE YOU MARINA, WIN AS!!! #DragRacePH #DragRacePHfinale",['TeamMarinaSummers'],2022-10-12,12:48:17
127,Christine Marie,2022-10-12 12:47:50+00:00,"I’m #TeamMarinaSummers but very happy for @PreciousPaulaN because well-deserved! She might not have the best outfits but true to what she said, she’s a badass performer. That fly fly fly with the bird is amazing. Congrats, our precious Bicolana queen!",['TeamMarinaSummers'],2022-10-12,12:47:50
128,Mari 🧚🏽‍♀️,2022-10-12 12:47:03+00:00,"#TeamMarinaSummers idc what y’all say. She’s smart, gorgeous, and funny.",['TeamMarinaSummers'],2022-10-12,12:47:03
129,◡̈,2022-10-12 12:46:14+00:00,"The best lipsync of the season ung final lip sync nila Marina and Precious. That was so good! 👏

#TeamPreciousPaulaNicole #TeamMarinaSummers #DragRacePH #DragRacePhilippines",,2022-10-12,12:46:14
130,Rafa,2022-10-12 12:46:07+00:00,"""Body like WOW"" --  a murder by @marinaxsummers  #TeamMarinaSummers https://t.co/lxUwfv00du",['TeamMarinaSummers'],2022-10-12,12:46:07
131,billie.ೃ࿐ ronance au📌,2022-10-12 12:45:50+00:00,"RANGE. #TeamMarinaSummers YOU ARE THE WINNER IN MY HEART FR CONGRATSSSSS DESERVED PARIN ILY YOU DID SO GREAT, MARINA SUMMERS YOU WILL FOREVER BE FUCKING FAMOUS ! THE BADDEST BITCH IN THE GAME ! MYYYY FILIPINO WINNER @marinaxsummers 🫶🫶🫶🫶🫶 #DragRacePHfinale https://t.co/RUY7xpaluC",['TeamMarinaSummers'],2022-10-12,12:45:50
132,aji pratama,2022-10-12 12:45:42+00:00,"Watch Drag Race Philippines episode 10 Episode Eng Sub 

» https://t.co/pXcQpaDyQ9

#DragRacePhilippines #DragRacePhilippinesEp10
#DragRacePHfinale #DragRacePH #TeamPrecious #TeamPreciousPaulaNicole #TeamMarinaSummers 
#PreciousPaulaNicole 
#PreciousHeart https://t.co/ynbyNP6mTY",['DragRacePhilippines'],2022-10-12,12:45:42
133,henri (she/her),2022-10-12 12:45:10+00:00,"Grabe dis, i screamed!!! Mizz maam #TeamMarinaSummers i stan https://t.co/57YZPc0EmD",['TeamMarinaSummers'],2022-10-12,12:45:10
134,tasha.,2022-10-12 12:45:01+00:00,"Marina will always be the winner to me 💗 
#DragRacePH 
#DragRacePH 
#TeamMarinaSummers","['DragRacePH', 'DragRacePH', 'TeamMarinaSummers']",2022-10-12,12:45:01
135,ً,2022-10-12 12:44:17+00:00,Forever #TeamMarinaSummers https://t.co/EWQTvFAOXa,['TeamMarinaSummers'],2022-10-12,12:44:17
136,eloys 🍄,2022-10-12 12:43:46+00:00,TATTOO THIS ON MY FOREHEAD #TeamMarinaSummers #DragRacePH #DragRacePHfinale https://t.co/zwmBz1DsyS,"['TeamMarinaSummers', 'DragRacePH', 'DragRacePHfinale']",2022-10-12,12:43:46
137,Aesthetics,2022-10-12 12:43:40+00:00,Happy for PPN but I am crying knowing that Marina ended up as a runner up🥺🥺🥺 Con-drag-ulations @PreciousPaulaN #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:43:40
138,jom 🌸,2022-10-12 12:42:46+00:00,"Marina ""Makyondi"" ""The Baddest Bitch in the Game"" Summers, the 1st runner up of the Season 1 Drag Race Philippines! Our Filipina winner! 👑
#DragRacePH #TeamMarinaSummers https://t.co/ykb0KjxYsO",,2022-10-12,12:42:46
139,philip,2022-10-12 12:42:33+00:00,"The gays are not happy... Anyway, we'll be waiting for her in vs The World or All Stars... #DragRacePHfinale #TeamMarinaSummers https://t.co/rqYgdOTl8G",['DragRacePHfinale'],2022-10-12,12:42:33
140,thoughtsbyhazel,2022-10-12 12:41:38+00:00,Oud Filipina winnahhh💅 her lyp sync always getsss me💛 #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,12:41:38
141,Josh 🔱 (this is why era),2022-10-12 12:41:16+00:00,That last lipsync for the crown!!! #DragRacePH #TeamMarinaSummers,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,12:41:16
142,Art Francis Feliciano,2022-10-12 12:40:59+00:00,"@jervijervi Same sis, SAME!! ❤️‍🔥😂😂

#DragRacePH #TeamMarinaSummers #TeamPreciousPaulaNicole https://t.co/EcW7e2g065","['DragRacePH', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,12:40:59
143,summer ♡,2022-10-12 12:40:16+00:00,me watching the #DragRaceFinale @marinaxsummers #dragraceph #DragRacePhilippines #dragraceph #TeamMarinaSummers @marinaxsummers https://t.co/A7GRvyI7r3,"['DragRaceFinale', 'dragraceph', 'DragRacePhilippines', 'dragraceph', 'TeamMarinaSummers']",2022-10-12,12:40:16
144,y e y e,2022-10-12 12:39:14+00:00,YOU'LL ALWAYS BE THE WINNER IN MY HEART!!! QUEEN @marinaxsummers CON-DRAG-ULATIONS 👑✨💖 #TeamMarinaSummers #DragRacePH #DragRacePHfinale https://t.co/lTbqbO4L31,['TeamMarinaSummers'],2022-10-12,12:39:14
145,franny ✨ | #LetLeniLead,2022-10-12 12:38:59+00:00,YOU WON THE FILIPINOS MARINAAAA!! #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:38:59
146,◡̈,2022-10-12 12:38:55+00:00,"Marina Summers is so glossy huhu, for sure future AS or VsTheWorld contender/winner! #TeamMarinaSummers #DragRacePH #DragRacePhilippines","['TeamMarinaSummers', 'DragRacePH', 'DragRacePhilippines']",2022-10-12,12:38:55
147,noel,2022-10-12 12:38:29+00:00,wala ba tayong pa-thanksgiving rally for marina #TeamMarinaSummers #PasigLaban https://t.co/PJ7OO2IDaj,"['TeamMarinaSummers', 'PasigLaban']",2022-10-12,12:38:29
148,Paolo Siddayao,2022-10-12 12:38:11+00:00,#TeamMarinaSummers parin but congrats Precious!!  🧜‍♀️👙☀️⛱️ https://t.co/EbW4HiYvBB,['TeamMarinaSummers'],2022-10-12,12:38:11
149,Polly Sereño,2022-10-12 12:37:27+00:00,I want Marina to win tho. 😭✨ #TeamMarinaSummers #DragRacePHfinale #DragRacePH,"['TeamMarinaSummers', 'DragRacePHfinale', 'DragRacePH']",2022-10-12,12:37:27
150,Allison Q 🌸,2022-10-12 12:37:12+00:00,"#TeamMarinaSummers pa rin 🤗

Congrats to Precious tho! 💖

Honest assessment: felt like Precious aced both runways, but Marina did better in the lipsync

#DragRacePH #DragRacePHfinale",['TeamMarinaSummers'],2022-10-12,12:37:12
151,Jelyn🌺,2022-10-12 12:37:02+00:00,"⚠️ Warning: #DragRacePH SPOILER

😢 MY TIMELINE ATM 😢 #TeamMarinaSummers #TeamThunderPuke https://t.co/rKlo8DJurU","['DragRacePH', 'TeamMarinaSummers', 'TeamThunderPuke']",2022-10-12,12:37:02
152,𝙢𝙖𝙧𝙞𝙖⁷,2022-10-12 12:36:44+00:00,one of the 15M! #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:36:44
153,🐳⁷,2022-10-12 12:36:44+00:00,omg sirena by gloc-9 for finale lip sync. like it wasnt made for marina at all!!!!!!!! slayed as per usual huhu #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:36:44
154,Kim Bok Joo II,2022-10-12 12:36:31+00:00,"Still congratulations to the baddest bitch in town @marinaxsummers!!!

#TeamMarinaSummers
#DragRacePH","['TeamMarinaSummers', 'DragRacePH']",2022-10-12,12:36:31
155,kate⁷ㅣThe Astronaut 👩‍🚀,2022-10-12 12:36:17+00:00,Still my filipina winnah! I love you queen! #TeamMarinaSummers https://t.co/pxQc3RYtsC,['TeamMarinaSummers'],2022-10-12,12:36:17
156,Vincent Ian Medrano,2022-10-12 12:35:59+00:00,#TeamMarinaSummers  you are still my queen #DragRacePHfinale #DragRacePH #DragRacePhilippines https://t.co/R6t1KQyFf3,"['TeamMarinaSummers', 'DragRacePHfinale', 'DragRacePH', 'DragRacePhilippines']",2022-10-12,12:35:59
157,the anarchy in your thoughts,2022-10-12 12:35:48+00:00,"Congrats PPN! 
But Marina won that. 

Classic PH TV show. 
Sob story wins.
#TeamMarinaSummers https://t.co/LgSCNg9z4I",['TeamMarinaSummers'],2022-10-12,12:35:48
158,G L E N S O M E,2022-10-12 12:35:32+00:00,"Lip-sync assassins yung Top 2! 

#DragRacePHfinale 
#TeamPreciousPaulaNicole 
#TeamMarinaSummers","['DragRacePHfinale', 'TeamPreciousPaulaNicole', 'TeamMarinaSummers']",2022-10-12,12:35:32
159,hana,2022-10-12 12:34:00+00:00,The announcement of Angat Marina chour #TeamMarinaSummers https://t.co/9ZRgC2QZb5,['TeamMarinaSummers'],2022-10-12,12:34:00
160,chay 🌸,2022-10-12 12:32:18+00:00,You're still my winner @marinaxsummers!!!😭💗 #DragRacePH #TeamMarinaSummers,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,12:32:18
161,OTEP👑,2022-10-12 12:31:32+00:00,"Condragulations  to the entire cast of #DragRacePH! This season is fire I'm so happy we got to meet these amazing Kweens!!! ❤️❤️❤️🖤#DragRacePHfinale  #dragracephilippines 
#TeamPreciousPaulaNicole 
#TeamMarinaSummers https://t.co/CmQQXJqDlE",['DragRacePH'],2022-10-12,12:31:32
162,Miggy V.,2022-10-12 12:31:06+00:00,You will always be my Filipina Winnah @marinaxsummers You have won the Hearts of us Drag Race PH Fans and I know you’ll continue to slay the World of Drag Lots of Love 🫶🏻💖👏🏻🇵🇭 #TeamMarinaSummers https://t.co/gYusaNVBrp,,2022-10-12,12:31:06
163,♧BEN♧,2022-10-12 12:30:52+00:00,"marina summers on miss q&amp;a all stars please @itsShowtimeNa 

#TeamMarinaSummers",['TeamMarinaSummers'],2022-10-12,12:30:52
164,Anael Bautista,2022-10-12 12:29:56+00:00,Was rooting for Marina!! See you sa all-stars!!! #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:29:56
165,Ronan Ezra,2022-10-12 12:29:41+00:00,"THIS QUEEN ATE THAT UP!!!!!! 💅🏻 

#MarinaSummersVsTheWorld I guess?!?? Yes!!!! 🌎 

#DragRacePhilippines #DragRacePHfinale #DragRacePh #TeamMarinaSummers #TeamMarina 👑 https://t.co/Y3sEVfl0UT https://t.co/BM4BRUsy4y","['MarinaSummersVsTheWorld', 'DragRacePhilippines']",2022-10-12,12:29:41
166,R 🌸,2022-10-12 12:29:39+00:00,Marina should compete in the vs the world franchise! #TeamMarinaSummers #DragRacePHfinale,"['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,12:29:39
167,zee,2022-10-12 12:29:26+00:00,"Tbh, I'm #TeamMarinaSummers but after that final LFYL, it was anybody's game! 

Congrats @PreciousPaulaN for being the 1st #DragRacePh Superstar! 👸

To @marinaxsummers , you'll always be the baddest b*tch in the game! 

Congrats to the cast of Drag Race PH! Y'all deserve this! https://t.co/yEaRFdnWIh",['TeamMarinaSummers'],2022-10-12,12:29:26
168,ᴛᴏᴍ,2022-10-12 12:29:02+00:00,"The baddest bitch in the game has arrived.
 @marinaxsummers !!  you'll always be iconiccc!!!👑 #DragRacePhilippines #DragRacePHfinale #TeamMarinaSummers https://t.co/ACHnBoiwk7",['DragRacePhilippines'],2022-10-12,12:29:02
169,ANGEE,2022-10-12 12:29:01+00:00,"Still congrats my filipinah winnah!!! 

#TeamMarinaSummers 
#TeamMarina
#DragRacePHfinale 
@marinaxsummers https://t.co/Xx71UVfiag","['TeamMarinaSummers', 'TeamMarina', 'DragRacePHfinale']",2022-10-12,12:29:01
170,Erikah Hoe #SAVEUKRAINE🇺🇦,2022-10-12 12:28:57+00:00,Though im team #TeamMarinaSummers @marinaxsummers still happy with Precious win! She’s kind and been doing drag for sooo looong she deserves the recognition now. #DragRacePhilippines #dragraceph,['TeamMarinaSummers'],2022-10-12,12:28:57
171,Marina Bay Sands Singapore Summers,2022-10-12 12:28:02+00:00,"@marinaxsummers IS THE @thegigigoode  OF DRAG RACE PH SEASON 1😭😭😭😭😭

#DragRacePhilippines 
#TeamMarinaSummers 
#TeamPreciousPaulaNicole","['DragRacePhilippines', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,12:28:02
172,Lloyd,2022-10-12 12:27:55+00:00,"I am #TeamMarinaSummers &amp; her 1st lipsync with Xilhoute was extraordinary! I heard they shoot 2 crowning moment. Precious Paula Nicole, however, deserves the crown based on the final lip sync. Thank you queens for giving us an extraordinary lip sync battle. #DragRacePhilippines",['TeamMarinaSummers'],2022-10-12,12:27:55
173,iam_superSTEVE🧑🦸‍♂️👨‍⚕️,2022-10-12 12:27:55+00:00,PPN may have won the lipsync but @marinaxsummers won the entire season.  Still the baddest bit*ch in the game #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:27:55
174,franzlols 🫶,2022-10-12 12:27:34+00:00,You're our Filipinah Winner 😭🫶 #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:27:34
175,billie.ೃ࿐ ronance au📌,2022-10-12 12:27:24+00:00,MOTHERRRRR #TEAMMARINASUMMERS #DragRacePhilippines #DragRacePHfinale,"['TEAMMARINASUMMERS', 'DragRacePhilippines', 'DragRacePHfinale']",2022-10-12,12:27:24
176,rhaenyra,2022-10-12 12:27:01+00:00,"all i can say is, PPN deserved tonight’s lipsync battle but marina summers slayed the whole season! #TeamMarinaSummers pa din, ilabas nyo na ang NGO ni madam! #DragRacePHfinale",,2022-10-12,12:27:01
177,🐳⁷,2022-10-12 12:25:49+00:00,just crown marina already ahhhh #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:25:49
178,pekpekgalore_official,2022-10-12 12:25:47+00:00,"You may not be our First Filipina Winnah @marinaxsummers, you are 
Anyways Congratulations to @PreciousPaulaN !!! Our New Drag Race Philippines S1 Winner 🇵🇭🎉👑

#DragRacePhilippines 
#DragRacePH #TeamMarinaSummers",,2022-10-12,12:25:47
179,🌫️,2022-10-12 12:25:12+00:00,@zupitsandrei #TeamMarinaSummers ARE HOT PEOPLE ONLEEEEEEE,['TeamMarinaSummers'],2022-10-12,12:25:12
180,E T H A N O 🍃,2022-10-12 12:25:01+00:00,you're still my winner @marinaxsummers 👑 #TeamMarinaSummers #DragRacePhilippines #DragRacePHfinale,"['TeamMarinaSummers', 'DragRacePhilippines', 'DragRacePHfinale']",2022-10-12,12:25:01
181,troy,2022-10-12 12:24:54+00:00,"had to pause from watching the #DragRacePHfinale to tweet this, 

ANGGANDA NI MARINA! 😍 

#TeamMarina #TeamMarinaSummers","['DragRacePHfinale', 'TeamMarina', 'TeamMarinaSummers']",2022-10-12,12:24:54
182,astrid 🦖,2022-10-12 12:24:46+00:00,"i want more marina summers!! she's served. 
#DragRacePHfinale 
#TeamMarinaSummers","['DragRacePHfinale', 'TeamMarinaSummers']",2022-10-12,12:24:46
183,its vinas day✨,2022-10-12 12:24:35+00:00,"ALWAYS AND FOREVER #TeamMarinaSummers 💗
u will always be our filipina winnah✨",['TeamMarinaSummers'],2022-10-12,12:24:35
184,kyo · 💐 ˚ʚ OPEN to acad commissions,2022-10-12 12:23:44+00:00,#TeamMarinaSummers will always root for u omg iiyak na  b aq,['TeamMarinaSummers'],2022-10-12,12:23:44
185,𝓬.,2022-10-12 12:23:28+00:00,"you're still my filipina winnah, baddest bitch in the game! i love you 😭🫶🏻 @marinaxsummers 

#TeamMarinaSummers 
#DragRacePhilippines","['TeamMarinaSummers', 'DragRacePhilippines']",2022-10-12,12:23:28
186,Damienaguiler@,2022-10-12 12:23:02+00:00,OVERALL PERFORMANCE AND SLAYAGE: #TeamMarinaSummers 👑 https://t.co/6TNbCGq1E3,['TeamMarinaSummers'],2022-10-12,12:23:02
187,Devin,2022-10-12 12:22:46+00:00,my #TeamMarinaSummers heart ☹️,['TeamMarinaSummers'],2022-10-12,12:22:46
188,lissy,2022-10-12 12:21:59+00:00,i'm both #TeamPreciousPaulaNicole and #TeamMarinaSummers so ang saya ko talaga for them 🥹,"['TeamPreciousPaulaNicole', 'TeamMarinaSummers']",2022-10-12,12:21:59
189,g ï õ 💫,2022-10-12 12:21:51+00:00,Crown her already #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:21:51
190,Marvz X Keeno,2022-10-12 12:21:09+00:00,"You're still my Filipina winnaah Marina!!!. All Stars Vs The World na yan!. #TeamMarina
#TeamMarinaSummers #DragRacePH #DragRacePhilippines #DragRacePHfinale #DragRace https://t.co/VqlZwSoKGJ","['TeamMarina', 'TeamMarinaSummers']",2022-10-12,12:21:09
191,Joshua Brendon Targaryen,2022-10-12 12:21:08+00:00,"MARINA MOTHERED THE HOUSE!!
#TeamMarinaSummers",['TeamMarinaSummers'],2022-10-12,12:21:08
192,dae • pautang service: closed,2022-10-12 12:20:45+00:00,#TeamMarinaSummers all the wayyy. You will always be my filipina winnaaah ✨✨✨,['TeamMarinaSummers'],2022-10-12,12:20:45
193,iEarl 🕰️,2022-10-12 12:20:24+00:00,#TeamMarinaSummers nice runway. 💄🏁🏳️‍🌈 @marinaxsummers #DragRacePHfinale,"['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,12:20:24
194,Richmond Bolagao,2022-10-12 12:20:11+00:00,Can't wait for Vs. the world nb #RuPaulsDragRace . #TeamMarinaSummers  for PH,"['RuPaulsDragRace', 'TeamMarinaSummers']",2022-10-12,12:20:11
195,✨Paula Abdul herself✨,2022-10-12 12:19:01+00:00,YOU'RE STILL MY FILIPINA WINNAA!! @marinaxsummers 😭😭❤️❤️❤️#TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:19:01
196,Gold Deluxe 🎂 & the Three 🐻,2022-10-12 12:18:51+00:00,#TeamMarinaSummers forever! 🫰❤️🌞⛱️,['TeamMarinaSummers'],2022-10-12,12:18:51
197,Tonkatsu,2022-10-12 12:18:46+00:00,#TeamMarina #TeamMarinaSummers  All Stars na ba or vs World 🫶❤️⭐️,"['TeamMarina', 'TeamMarinaSummers']",2022-10-12,12:18:46
198,Myk,2022-10-12 12:18:35+00:00,Both are soo deserving. Im #TeamMarinaSummers but #PreciousPaulaNicole was amazing in the finale https://t.co/EsD782vY61,"['TeamMarinaSummers', 'PreciousPaulaNicole']",2022-10-12,12:18:35
199,chupachups08,2022-10-12 12:18:00+00:00,#DragRacePHfinale is another Gigi Goode vs Jaida Essence Hall moment for me! #TeamMarinaSummers all the way! Congrats @PreciousPaulaN 💖,"['DragRacePHfinale', 'TeamMarinaSummers']",2022-10-12,12:18:00
200,lovely lady love,2022-10-12 12:17:56+00:00,"What happened? You can be mediocre all season long and be crowned the winner??? So lame #DragRacePh 🤬 That lip synch for the crown is outdated, only properly used when Valentina fvcked up! It’s unfair to  #TeamMarinaSummers who literraly killed it every week! #justiceformarina https://t.co/RaIe25MQID",['DragRacePh'],2022-10-12,12:17:56
201,Patch Dulay,2022-10-12 12:17:55+00:00,So happy that #TeamPreciousPaulaNicole won #DragRacePhilippines ❤️❤️❤️  You can't deny the voguing of #TeamMarinaSummers tho 🔥🔥🔥 Werk it girl!,"['TeamPreciousPaulaNicole', 'DragRacePhilippines']",2022-10-12,12:17:55
202,nae🥕,2022-10-12 12:17:33+00:00,I’M ALWAYS #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:17:33
203,Rhea Jinx,2022-10-12 12:17:23+00:00,"@sedderaside Marina is still and will always be my Filipina winnah!👸🏻 She will transcend in the Versus The World season one day, being a word class queen that she is. @marinaxsummers #TeamMarinaSummers #DragRacePh #DragRacePHfinale Condragulation Precious! 💕",,2022-10-12,12:17:23
204,nana,2022-10-12 12:17:20+00:00,still love u filipina winnah @marinaxsummers 💗✨ #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:17:20
205,Lowell Batoon,2022-10-12 12:16:57+00:00,"I will always be team #TeamMarinaSummers, but still congratulations to Precious Paula Nicole for winning #DragRacePH Season 1!","['TeamMarinaSummers', 'DragRacePH']",2022-10-12,12:16:57
206,𝓜𝓪𝔁,2022-10-12 12:16:45+00:00,"You really did a sooooo good fight here in this season, Marina! #TeamMarinaSummers",['TeamMarinaSummers'],2022-10-12,12:16:45
207,anje,2022-10-12 12:16:01+00:00,YOU DID SO WEELLLLL YOU’RE OUR FILIPINA WINNNAAAA #TeamMarinaSummers 💗💗💗💗💗,['TeamMarinaSummers'],2022-10-12,12:16:01
208,DC Fer,2022-10-12 12:15:52+00:00,"#TeamMarinaSummers to the very end. A true personification of Drag Excellence @marinaxsummers love you gurl.

#DragRacePHFinale","['TeamMarinaSummers', 'DragRacePHFinale']",2022-10-12,12:15:52
209,Lidia B 💕,2022-10-12 12:15:35+00:00,"Marina, you're still my filipina winnah! Fly High! #DragRacePHfinale #TeamMarinaSummers","['DragRacePHfinale', 'TeamMarinaSummers']",2022-10-12,12:15:35
210,summer ♡,2022-10-12 12:15:31+00:00,"@RuPaulsDragRace, THIS is how you do a mother daughter storyline 🖤🇵🇭 #DragRacePhilippines #DragRacePHfinale #dragrace #teamxilhouete #TeamMarinaSummers @xilhouete @marinaxsummers https://t.co/A4oeyjsl4G","['DragRacePhilippines', 'DragRacePHfinale']",2022-10-12,12:15:31
211,Clarion 🧣,2022-10-12 12:15:27+00:00,"My winner 💖✨👑🇵🇭

2 WINS. 5 HIGHS. NEVER  IN THE BOTTOM 2. SOLID RUNWAYS. ICONIC.
#TeamMarinaSummers
#DragRacePH @marinaxsummers https://t.co/bAjzrAp4Ju","['TeamMarinaSummers', 'DragRacePH']",2022-10-12,12:15:27
212,dzairoy,2022-10-12 12:15:02+00:00,fuckin nuff said! you nailed it my bias #TeamMarinaSummers 😳😳😳 https://t.co/flcFfmw8Ga,['TeamMarinaSummers'],2022-10-12,12:15:02
213,JustineBrex,2022-10-12 12:13:38+00:00,"That should have been Marina
#TeamMarinaSummers !!! Pero no hate sa others queens FUCKK!! MARINA!!",['TeamMarinaSummers'],2022-10-12,12:13:38
214,ememem,2022-10-12 12:13:31+00:00,GO MARINA SUMMERS!!!!! #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,12:13:31
215,⁷ 👩🏽‍🚀,2022-10-12 12:13:21+00:00,"MARINAAA YOU WILL ALWAYS BE MY #1!!
congratulations to precious 🥹🫶
#TeamMarinaSummers #DragRacePH","['TeamMarinaSummers', 'DragRacePH']",2022-10-12,12:13:21
216,cara 👽✨,2022-10-12 12:12:35+00:00,"Even though i'm #TeamMarinaSummers, Precious also deserves the crown! IM SO HAPPY FOR THIS SEASON 💖 GRABE WHAT A RIDE! #DragRacePhilippines #DragRacePHfinale @dragraceph",['TeamMarinaSummers'],2022-10-12,12:12:35
217,j.sedigns @ STICKER CON MNL DAY 1 🫶🏻,2022-10-12 12:12:21+00:00,marina BODIED that! #TeamMarinaSummers https://t.co/ezSMoTp45p,['TeamMarinaSummers'],2022-10-12,12:12:21
218,jb (Taylor's Version),2022-10-12 12:12:20+00:00,ROOTING FOR MARINA SUMMERS!!!! #TeamMarinaSummers #DragRacePHfinale,"['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,12:12:20
219,#MidnighTS,2022-10-12 12:11:51+00:00,"Kapag need ng two reps per country for @dragraceukbbc v. World, gora na kay @marinaxsummers  at @eva_lequeen!!! Watch them slay and bring the shots sa international stage. Slay #DragRacePH #TeamMarinaSummers #TeamEvaLeQueen #TeamThunderPuke",,2022-10-12,12:11:51
220,Koj 🎀,2022-10-12 12:11:40+00:00,You’ll always be my Filipina winnuh! 👑 #TeamMarinaSummers #DragRacePHfinale @marinaxsummers,"['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,12:11:40
